source,brand,model,year,price,city,mileage_km,mileage_missing,body_type,engine_volume_l,fuel_type,transmission,drive_type,steering_wheel,color,condition,car_age,is_new
cars_ml,Mercedes-Benz,G 63 AMG,2022,103000000,Алматы,37500,0,suv,4.0,petrol,automatic,awd,left,белый,used,4,0
cars_ml,Kia,Seltos,2022,9600000,Астана,68000,0,crossover,2.0,petrol,variator,fwd,left,серый,used,4,0
cars_ml,Chevrolet,Cobalt,2026,6000000,Астана,-1,1,sedan,1.5,petrol,automatic,fwd,left,unknown,unknown,0,0
cars_ml,Lifan,X50,2018,3300000,Алматы,108432,0,hatchback,1.5,petrol,automatic,fwd,left,серый,used,8,0
cars_ml,Toyota,Highlander Luxe,2026,25800000,Астана,10,0,crossover,2.0,petrol,automatic,awd,left,unknown,used,0,0
cars_ml,Toyota,Camry,2023,17900000,Алматы,64000,0,sedan,2.5,petrol,automatic,fwd,left,черный металлик,used,3,0
cars_ml,Chery,Tiggo 2,2024,5600000,Талдыкорган,10000,0,crossover,1.5,petrol,variator,fwd,left,черный,used,2,0
cars_ml,Toyota,Tundra,2005,13500000,Алматы,-1,1,pickup,4.7,petrol,automatic,awd,left,серый,unknown,21,0
cars_ml,ZX,GrandLion,2025,22200000,Актау,-1,1,pickup,2.0,petrol,automatic,awd,left,unknown,unknown,1,0
cars_ml,Kia,Sorento,2024,23500000,Шымкент,14900,0,crossover,2.5,petrol,robot,fwd,left,белый,used,2,0
cars_ml,Kaiyi,X3 Pro Luxe,2024,6990000,Астана,19425,0,crossover,1.5,petrol,variator,fwd,left,unknown,used,2,0
cars_ml,Toyota,Land Cruiser Prado Prestige,2021,25500000,Астана,64946,0,suv,2.7,petrol,automatic,awd,left,черный,used,5,0
cars_ml,Toyota,Camry,2019,13000000,Алматы,180000,0,sedan,2.5,petrol,automatic,fwd,left,unknown,used,7,0
cars_ml,Nissan,Qashqai,2019,9150000,Усть-Каменогорск,93000,0,crossover,2.0,petrol,variator,awd,left,белый,used,7,0
cars_ml,Mitsubishi,Pajero iO,1998,1750000,Усть-Каменогорск,165072,0,suv,1.8,petrol,automatic,awd,right,синий,used,28,0
cars_ml,Volkswagen,Polo,2021,7890000,Талдыкорган,80888,0,liftback,1.6,petrol,automatic,fwd,left,белый,used,5,0
cars_ml,ВАЗ,(Lada) 21099,1999,700000,Шымкент,-1,1,sedan,1.5,petrol,manual,fwd,left,unknown,unknown,27,0
cars_ml,Toyota,Land Cruiser Prado,1997,4000000,Актобе,-1,1,suv,3.0,diesel,manual,awd,left,синий металлик,unknown,29,0
cars_ml,Mercedes-Benz,G 63 AMG,2015,40000000,Алматы,128000,0,suv,5.5,petrol,automatic,awd,left,черный,used,11,0
cars_ml,ВАЗ,(Lada) 2114,2012,2200000,Шымкент,336000,0,hatchback,1.6,petrol,manual,fwd,left,unknown,used,14,0
cars_ml,Lexus,LX 570,2014,21000000,Алматы,-1,1,suv,5.7,petrol,automatic,awd,left,unknown,unknown,12,0
cars_ml,Honda,Odyssey,1996,1450000,Узынагаш,-1,1,minivan,2.2,petrol,automatic,fwd,right,бордовый металлик,unknown,30,0
cars_ml,BMW,550,2005,6500000,Алматы,-1,1,sedan,4.8,petrol,automatic,rwd,left,unknown,unknown,21,0
cars_ml,Mercedes-Benz,G 63 AMG,2015,30000000,Астана,207000,0,suv,5.5,petrol,automatic,awd,left,черный,used,11,0
cars_ml,Volkswagen,Tiguan,2021,9800000,Алматы,87682,0,crossover,1.4,petrol,robot,awd,left,серый,used,5,0
cars_ml,Geely,Monjaro Flagship,2023,13000000,Алматы,58406,0,crossover,2.0,petrol,automatic,awd,left,синий,used,3,0
cars_ml,Subaru,Ascent,2019,12500000,Актау,100000,0,crossover,2.4,petrol,variator,awd,left,черный,used,7,0
cars_ml,BMW,740,2024,74990000,Астана,8715,0,sedan,3.0,petrol,automatic,awd,left,синий,used,2,0
cars_ml,Kia,K5,2021,13200000,Алматы,80000,0,sedan,1.6,petrol,automatic,fwd,left,unknown,used,5,0
cars_ml,Toyota,Camry,2021,12490000,Астана,99661,0,sedan,2.5,petrol,automatic,fwd,left,белый металлик,used,5,0
cars_ml,Land,Rover Range Rover Sport,2006,3500000,Семей,200000,0,suv,4.4,petrol,automatic,awd,left,серый,used,20,0
cars_ml,Li,L8,2024,20000000,Астана,34000,0,crossover,1.5,petrol,automatic,awd,left,unknown,used,2,0
cars_ml,BYD,Song Pro,2025,13290000,Тараз,-1,1,crossover,1.5,hybrid,variator,fwd,left,белый металлик,unknown,1,0
cars_ml,Hyundai,Tucson,2022,13000000,Караганда,51000,0,crossover,2.5,petrol,automatic,awd,left,серый,used,4,0
cars_ml,Lexus,RX 350,2022,31500000,Алматы,76500,0,crossover,2.4,petrol,automatic,awd,left,unknown,used,4,0
cars_ml,Hyundai,Grandeur,2013,8300000,Алматы,285182,0,sedan,3.0,petrol,automatic,fwd,left,черный,used,13,0
cars_ml,Lexus,RX 350,2009,9390000,Алматы,325791,0,crossover,3.5,petrol,automatic,awd,left,серый,used,17,0
cars_ml,BYD,FangChengBao Leopard 8,2026,34000000,Астана,-1,1,suv,2.0,hybrid,automatic,awd,left,unknown,unknown,0,0
cars_ml,Toyota,Camry,2014,10600000,Астана,-1,1,sedan,2.5,petrol,automatic,fwd,left,unknown,unknown,12,0
cars_ml,Hyundai,Elantra,2020,6990000,Алматы,167686,0,sedan,2.0,petrol,automatic,fwd,left,серый,used,6,0
cars_ml,Hyundai,Tucson,2020,11000000,Алматы,38000,0,crossover,2.0,petrol,automatic,awd,left,серебристый металлик,used,6,0
cars_ml,Mitsubishi,Delica,1995,3800000,Алматы,-1,1,minivan,2.8,diesel,automatic,awd,right,зеленый металлик,unknown,31,0
cars_ml,Kia,Sorento,2023,18000000,Астана,37000,0,crossover,2.5,petrol,automatic,awd,left,серый металлик,used,3,0
cars_ml,Audi,A6,2004,2100000,Астана,347000,0,sedan,2.8,petrol,manual,fwd,left,серый металлик,used,22,0
cars_ml,Audi,A4,2000,1550000,Балхаш,-1,1,sedan,2.0,petrol,manual,fwd,left,синий металлик,unknown,26,0
cars_ml,Hyundai,Mufasa,2023,11500000,Караганда,21000,0,crossover,2.0,petrol,automatic,fwd,left,белый,used,3,0
cars_ml,Hyundai,Creta,2021,7990000,Алматы,225884,0,crossover,1.6,petrol,automatic,fwd,left,красный,used,5,0
cars_ml,Chevrolet,Tracker,2022,6290000,Талдыкорган,75323,0,crossover,1.0,petrol,automatic,fwd,left,белый,used,4,0
cars_ml,Kia,Rio,2015,5300000,Талдыкорган,185416,0,sedan,1.6,petrol,automatic,fwd,left,белый,used,11,0
cars_ml,Nissan,Juke,2014,5290000,Алматы,157000,0,crossover,1.6,petrol,variator,fwd,left,unknown,used,12,0
cars_ml,Toyota,Camry,2015,7810000,Усть-Каменогорск,260768,0,sedan,2.5,petrol,automatic,fwd,left,белый,used,11,0
cars_ml,Volkswagen,Golf,1992,840000,Алматы,263000,0,hatchback,1.8,petrol,manual,fwd,left,вишня,used,34,0
cars_ml,BMW,M3,2022,52000000,Алматы,500,0,sedan,3.0,petrol,automatic,awd,left,unknown,used,4,0
cars_ml,Chery,Tiggo 7 Pro Max,2023,8790000,Алматы,11027,0,crossover,1.6,petrol,automatic,awd,left,unknown,used,3,0
cars_ml,Nissan,X-Trail,2014,8390000,Актобе,159420,0,crossover,2.5,petrol,automatic,awd,left,белый,used,12,0
cars_ml,Mercedes-Benz,S 55,2003,8600000,Алматы,190000,0,sedan,5.4,petrol,automatic,rwd,left,белый металлик,used,23,0
cars_ml,Toyota,RAV4,2015,9800000,Астана,149000,0,crossover,2.0,petrol,variator,fwd,left,unknown,used,11,0
cars_ml,Volkswagen,Passat,1994,1850000,Шымкент,432000,0,wagon,2.0,petrol,manual,fwd,left,белый,used,32,0
cars_ml,Changan,CS75 Plus,2026,10590000,Алматы,1,0,crossover,1.5,petrol,automatic,fwd,left,серый,used,0,0
cars_ml,Porsche,Cayenne,2012,15500000,Астана,135000,0,crossover,3.6,petrol,automatic,awd,left,unknown,used,14,0
cars_ml,Kia,K5 Prestige,2025,14800000,Алматы,6047,0,sedan,2.0,petrol,automatic,fwd,left,белый,used,1,0
cars_ml,BYD,Song Pro,2025,13390000,Алматы,-1,1,crossover,1.5,hybrid,variator,fwd,left,белый металлик,unknown,1,0
cars_ml,BMW,730,1994,3500000,Алматы,-1,1,sedan,0.3,petrol,automatic,rwd,left,черный,unknown,32,0
cars_ml,Deepal,S09,2025,24440000,Алматы,-1,1,crossover,1.5,hybrid,automatic,awd,left,черный металлик,unknown,1,0
cars_ml,Hyundai,Palisade,2023,23200000,Алматы,34165,0,crossover,3.5,petrol,automatic,awd,left,белый,used,3,0
cars_ml,Toyota,Camry,2024,23500000,Астана,17000,0,sedan,2.5,hybrid,variator,fwd,left,unknown,used,2,0
cars_ml,ВАЗ,(Lada) Granta 2190,2013,1800000,Алматы,247314,0,sedan,1.6,petrol,manual,fwd,left,белый металлик,used,13,0
cars_ml,Nissan,Presage,1998,1900000,Алматы,-1,1,minivan,2.4,petrol,automatic,awd,right,unknown,unknown,28,0
cars_ml,Nissan,Almera,2014,3300000,Алматы,296827,0,sedan,1.6,petrol,automatic,fwd,left,белый,used,12,0
cars_ml,Kia,Rio,2020,7520000,Астана,58666,0,hatchback,1.6,petrol,automatic,fwd,left,unknown,used,6,0
cars_ml,Lexus,RX 350,2010,11000000,Алматы,150000,0,crossover,3.5,petrol,automatic,awd,left,unknown,used,16,0
cars_ml,Mercedes-Benz,E 220,1993,1750000,Шымкент,-1,1,sedan,2.2,petrol,manual,rwd,left,серый металлик,unknown,33,0
cars_ml,Hyundai,Avante,2023,12000000,Караганда,35555,0,sedan,1.6,petrol,automatic,fwd,left,серый металлик,used,3,0
cars_ml,Toyota,Land Cruiser,2022,52000000,Шымкент,55333,0,suv,3.5,petrol,automatic,awd,left,черный металлик,used,4,0
cars_ml,Hyundai,Santa Fe,2023,19000000,Алматы,40000,0,crossover,3.5,petrol,automatic,awd,left,unknown,used,3,0
cars_ml,Mercedes-Benz,E 200,2023,30000000,Астана,23000,0,sedan,2.0,petrol,automatic,rwd,left,черный,used,3,0
cars_ml,ВАЗ,(Lada) 2115,2005,850000,Экибастуз,300000,0,sedan,1.6,petrol,manual,fwd,left,unknown,used,21,0
cars_ml,Audi,80,1993,1200000,Астана,-1,1,sedan,2.0,petrol,manual,fwd,left,белый,unknown,33,0
cars_ml,BMW,X5,2014,16800000,Павлодар,211000,0,crossover,3.0,petrol,automatic,awd,left,серый металлик,used,12,0
cars_ml,Volkswagen,Golf,1993,1100000,Кызылорда,-1,1,hatchback,1.8,petrol,manual,fwd,left,зеленый,unknown,33,0
cars_ml,УАЗ,3303,2011,500000,Мамлютка,-1,1,pickup,2.7,petrol,manual,awd,left,unknown,unknown,15,0
cars_ml,Toyota,Camry,2018,13200000,Алматы,125000,0,sedan,2.5,petrol,automatic,fwd,left,unknown,used,8,0
cars_ml,Hyundai,Accent,2022,5600000,Астана,80000,0,sedan,1.6,petrol,manual,fwd,left,белый металлик,used,4,0
cars_ml,Toyota,Camry Gracia,1998,4700000,Тараз,-1,1,wagon,2.5,petrol,automatic,fwd,right,unknown,unknown,28,0
cars_ml,Skoda,Octavia,2006,1000000,Жымпиты,-1,1,liftback,1.4,petrol,manual,fwd,left,unknown,unknown,20,0
cars_ml,Toyota,RAV4,2013,8690000,Караганда,211000,0,crossover,2.0,petrol,variator,awd,left,белый металлик,used,13,0
cars_ml,ГАЗ,ГАЗель,1999,4700000,Астана,-1,1,pickup,2.9,petrol-gas,manual,rwd,left,unknown,unknown,27,0
cars_ml,Toyota,Vitz,1999,1700000,Алматы,500,0,hatchback,1.0,petrol,automatic,fwd,right,unknown,used,27,0
cars_ml,Toyota,Camry,2021,13000000,Актобе,50000,0,sedan,2.0,petrol,variator,fwd,left,белый металлик,used,5,0
cars_ml,ВАЗ,(Lada) Priora 2170,2014,2500000,Семей,-1,1,sedan,1.6,petrol,manual,fwd,left,unknown,unknown,12,0
cars_ml,Hyundai,Bayon,2024,7200000,Астана,43374,0,crossover,1.4,petrol,automatic,fwd,left,синий,used,2,0
cars_ml,Hyundai,Elantra,2023,7900000,Алматы,42000,0,sedan,1.5,petrol,automatic,fwd,left,unknown,used,3,0
cars_ml,ВАЗ,(Lada) Priora 2170,2014,2900000,Астана,-1,1,sedan,1.6,petrol,manual,fwd,left,серебристый металлик,unknown,12,0
cars_ml,Toyota,Land Cruiser,2010,19000000,Шымкент,250000,0,suv,4.7,petrol-gas,automatic,awd,left,unknown,used,16,0
cars_ml,Toyota,RAV4,2019,15500000,Алматы,38000,0,crossover,2.0,petrol,variator,awd,left,белый металлик,used,7,0
cars_ml,ВАЗ,(Lada) Granta 2191,2015,2900000,Актобе,90000,0,liftback,1.6,petrol,manual,fwd,left,серебристый,used,11,0
cars_ml,Porsche,Panamera,2017,60000000,Алматы,-1,1,liftback,2.9,petrol,robot,awd,left,unknown,unknown,9,0
cars_ml,Mercedes-Benz,S 500,2014,25000000,Алматы,-1,1,sedan,4.7,petrol,automatic,awd,left,unknown,unknown,12,0
cars_ml,Hongqi,H5,2023,16500000,Алматы,-1,1,sedan,2.0,petrol,automatic,fwd,left,unknown,unknown,3,0
cars_ml,Hyundai,Tucson,2020,10600000,Алматы,113000,0,crossover,2.0,petrol,automatic,fwd,left,серый металлик,used,6,0
cars_ml,Hyundai,Grandeur,2012,7900000,Астана,198000,0,sedan,2.4,petrol,automatic,fwd,left,черный металлик,used,14,0
cars_ml,BMW,525,1991,1250000,Тараз,-1,1,sedan,2.5,petrol,manual,rwd,left,unknown,unknown,35,0
cars_ml,Hyundai,Tucson,2022,15000000,Актау,23000,0,crossover,1.6,petrol,automatic,fwd,left,бордовый металлик,used,4,0
cars_ml,Mercedes-Benz,E 200,1993,400000,Узынагаш,-1,1,sedan,2.0,petrol,manual,rwd,left,черный металлик,unknown,33,0
cars_ml,Hyundai,Grandeur,2012,8500000,Алматы,130000,0,sedan,3.0,petrol,automatic,fwd,left,серебристый металлик,used,14,0
cars_ml,BMW,X5,2011,11500000,Шымкент,150000,0,crossover,3.0,petrol,automatic,awd,left,unknown,used,15,0
cars_ml,ВАЗ,(Lada) 21099,2003,1300000,Тараз,330000,0,sedan,1.6,petrol,manual,fwd,left,unknown,used,23,0
cars_ml,Audi,A8,2007,8000000,Алматы,240000,0,sedan,6.0,petrol,automatic,awd,left,unknown,used,19,0
cars_ml,Audi,80,1992,1300000,Алматы,217301,0,sedan,2.0,petrol,manual,fwd,left,unknown,used,34,0
cars_ml,Hyundai,Grandeur,2015,8100000,Астана,175000,0,sedan,3.0,petrol,automatic,fwd,left,черный металлик,used,11,0
cars_ml,Hyundai,Sonata,2022,11900000,Астана,58000,0,sedan,2.5,petrol,automatic,fwd,left,unknown,used,4,0
cars_ml,Toyota,Camry,2013,7500000,Алматы,265000,0,sedan,2.5,petrol,automatic,fwd,left,черный металлик,used,13,0
cars_ml,Daewoo,Gentra,2014,4100000,Шымкент,164000,0,sedan,1.5,petrol,automatic,fwd,left,серебристый металлик,used,12,0
cars_ml,Hyundai,Elantra,2022,8600000,Астана,51000,0,sedan,1.6,petrol,automatic,fwd,left,unknown,used,4,0
cars_ml,Mercedes-Benz,B 170,2007,3300000,Караганда,200000,0,hatchback,1.7,petrol,variator,fwd,left,красный,used,19,0
cars_ml,Toyota,Camry,2021,16300000,Караганда,95000,0,sedan,2.5,petrol,automatic,fwd,left,черный металлик,used,5,0
cars_ml,Rox,01 VIP,2026,29300000,Алматы,-1,1,suv,1.5,hybrid,automatic,awd,left,unknown,unknown,0,0
cars_ml,Kia,Sportage,2023,11590000,Астана,89548,0,crossover,2.0,petrol,automatic,fwd,left,unknown,used,3,0
cars_ml,Mercedes-Benz,CLS 350,2014,13000000,Шымкент,160000,0,sedan,3.5,petrol,automatic,rwd,left,белый,used,12,0
cars_ml,Hyundai,Elantra,2018,7000000,Астана,147936,0,sedan,2.0,petrol,automatic,fwd,left,unknown,used,8,0
cars_ml,Nissan,Elgrand,2007,4000000,Астана,-1,1,minivan,3.5,petrol,automatic,awd,right,серый металлик,unknown,19,0
cars_ml,Toyota,Camry,2017,11500000,Астана,122000,0,sedan,2.0,petrol,automatic,fwd,left,белый металлик,used,9,0
cars_ml,Ford,Galaxy,1996,900000,Кызылорда,356000,0,minivan,2.0,petrol-gas,automatic,fwd,left,вишня,used,30,0
cars_ml,Skoda,Yeti,2013,5000000,Шымкент,354533,0,crossover,1.8,petrol,robot,awd,left,серый металлик,used,13,0
cars_ml,Chevrolet,Cruze,2010,3500000,Шымкент,157290,0,sedan,1.6,petrol,automatic,fwd,left,золотистый металлик,used,16,0
cars_ml,Kia,K5,2021,11500000,Астана,55000,0,sedan,2.0,petrol,automatic,fwd,left,белый металлик,used,5,0
cars_ml,Volkswagen,Polo,2015,4700000,Актобе,280000,0,sedan,1.6,petrol,automatic,fwd,left,unknown,used,11,0
cars_ml,Mazda,626,1997,1850000,Тараз,-1,1,liftback,2.0,petrol,manual,fwd,left,unknown,unknown,29,0
cars_ml,Volkswagen,Passat,1988,1050000,Алматы,320000,0,wagon,1.8,petrol,manual,fwd,left,бордовый металлик,used,38,0
cars_ml,ГАЗ,ГАЗель,2007,4650000,Караганда,-1,1,van,2.9,petrol-gas,manual,rwd,left,unknown,unknown,19,0
cars_ml,Toyota,RAV4,1995,2470000,Кокшетау,270000,0,crossover,2.0,petrol,automatic,awd,right,зеленый металлик,used,31,0
cars_ml,Volkswagen,Passat,1995,1700000,Шымкент,213568,0,wagon,1.8,petrol,manual,fwd,left,зеленый металлик,used,31,0
cars_ml,Land,Rover Range Rover,2012,25000000,Алматы,100000,0,suv,5.0,petrol,automatic,awd,left,серебристый металлик,used,14,0
cars_ml,ГАЗ,Соболь,2008,3500000,Алматы,-1,1,minibus,2.7,petrol,manual,rwd,left,unknown,unknown,18,0
cars_ml,BMW,323,1998,3500000,Тараз,185000,0,sedan,2.5,petrol,automatic,rwd,left,unknown,used,28,0
cars_ml,BMW,540,2017,18500000,Астана,140000,0,sedan,3.0,petrol,automatic,awd,left,unknown,used,9,0
cars_ml,ВАЗ,(Lada) Vesta,2021,4500000,Семей,68000,0,sedan,1.6,petrol,manual,fwd,left,синий металлик,used,5,0
cars_ml,Subaru,Outback,2000,3200000,Алматы,411904,0,wagon,2.5,petrol,manual,awd,left,зеленый металлик,used,26,0
cars_ml,ГАЗ,ГАЗель,2018,10000000,Актобе,187000,0,pickup,2.7,petrol-gas,manual,rwd,left,белый,used,8,0
cars_ml,Hyundai,Starex,2006,4200000,Туркестан,294000,0,minivan,2.5,diesel,automatic,rwd,left,серый,used,20,0
cars_ml,BMW,340,2025,38590000,Алматы,10945,0,wagon,3.0,petrol,automatic,awd,left,unknown,used,1,0
cars_ml,ВАЗ,(Lada) Priora 2170,2013,2100000,Костанай,228000,0,sedan,1.6,petrol,manual,fwd,left,белый металлик,used,13,0
cars_ml,BMW,X5,2015,18000000,Шымкент,132000,0,crossover,3.0,diesel,automatic,awd,left,черный,used,11,0
cars_ml,ВАЗ,(Lada) Priora 2172,2014,2750000,Шымкент,-1,1,hatchback,1.6,petrol,manual,fwd,left,unknown,unknown,12,0
cars_ml,Toyota,Camry,2014,7800000,Тараз,-1,1,sedan,2.5,petrol,automatic,fwd,left,черный металлик,unknown,12,0
cars_ml,ВАЗ,(Lada) Largus,2014,3100000,Костанай,183000,0,wagon,1.6,petrol,manual,fwd,left,коричневый,used,12,0
cars_ml,ИЖ,2717,2006,1900000,Актау,20000,0,pickup,1.5,petrol,manual,rwd,left,вишня,used,20,0
cars_ml,Volkswagen,Touareg,2005,5300000,Алматы,283000,0,crossover,2.5,diesel,automatic,awd,left,бежевый металлик,used,21,0
cars_ml,Toyota,FJ Cruiser,2007,16200000,Усть-Каменогорск,228336,0,suv,4.0,petrol,automatic,awd,left,жёлтый металлик,used,19,0
cars_ml,Chevrolet,Monza,2024,6800000,Тараз,-1,1,sedan,1.5,petrol,robot,fwd,left,unknown,unknown,2,0
cars_ml,Mitsubishi,L200,2025,19550000,Алматы,-1,1,pickup,2.4,petrol,manual,awd,left,unknown,unknown,1,0
cars_ml,Toyota,Land Cruiser Prado,2011,14500000,Актау,195000,0,suv,2.7,petrol-gas,automatic,awd,left,серебристый,used,15,0
cars_ml,Volkswagen,Passat,1993,1450000,Караганда,-1,1,wagon,1.8,petrol,manual,fwd,left,голубой металлик,unknown,33,0
cars_ml,Hyundai,Accent,2019,7300000,Актау,170000,0,sedan,1.6,petrol-gas,automatic,fwd,left,unknown,used,7,0
cars_ml,Chevrolet,Cruze,2011,2500000,Экибастуз,228000,0,sedan,1.8,petrol,automatic,fwd,left,белый,used,15,0
cars_ml,Kia,K5,2016,9200000,Алматы,110000,0,sedan,2.0,petrol,automatic,fwd,left,unknown,used,10,0
cars_ml,Toyota,Camry,2013,6300000,Актобе,226869,0,sedan,2.5,petrol,automatic,fwd,left,красный металлик,used,13,0
cars_ml,Mercedes-Benz,E 55 AMG,2000,7000000,Шымкент,255064,0,sedan,5.5,petrol,automatic,rwd,left,серебристый металлик,used,26,0
cars_ml,Hyundai,Elantra,2023,8400000,Уральск,70000,0,sedan,1.6,petrol,automatic,fwd,left,синий металлик,used,3,0
cars_ml,Toyota,Land Cruiser,2011,19000000,Алматы,170000,0,suv,4.7,petrol,automatic,awd,left,unknown,used,15,0
cars_ml,Toyota,Camry Luxe,2019,14200000,Тараз,137678,0,sedan,2.5,petrol,automatic,fwd,left,черный металлик,used,7,0
cars_ml,Toyota,Land Cruiser Prado,2007,13500000,Алматы,394000,0,suv,4.0,petrol,automatic,awd,left,белый,used,19,0
